公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
人人贷商务顾问（北京）有限公司,人人贷,2000人以上,A轮,海淀区,算法高级工程师,3-5年,本科,35k-70k,"大平台,竞争力薪酬"
青岛慧拓智能机器有限公司,慧拓智能,50-150人,不需要融资,海淀区,无人车感知算法工程师,不限,硕士,15k-25k,"五险一金,带薪年假,年度体检"
北京麒麟合盛科技有限公司,APUS Group,150-500人,C轮,朝阳区,数据挖掘与算法高级工程师,3-5年,本科,25k-50k,晋升机会、培训机会、扁平管理、环境舒适
北京盖娅互娱网络科技股份有限公司,盖娅互娱,500-2000人,上市公司,朝阳区,AI算法工程师,不限,本科,12k-24k,"弹性工作,福利待遇佳,办公环境佳"
北京原子机器人科技有限公司,原子机器人,15-50人,A轮,海淀区,算法开发实习生,应届毕业生,本科,4k-8k,"工作晚餐,绩效调薪,食品饮料,90后逗比"
百融金融信息服务股份有限公司,百融金服,500-2000人,C轮,海淀区,算法工程师（实习）,应届毕业生,本科,2k-4k,"年底双薪,年度旅游,带薪年假,绩效奖励"
北京云动九天科技有限公司,省钱快报,150-500人,C轮,东城区,搜索算法,3-5年,硕士,30k-50k,"每日三餐,百万日活,弹性工作"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,自然语言处理部_算法/高级算法工程师,1-3年,不限,20k-35k,"平台大,上升空间大"
北京搜狗科技发展有限公司,搜狗,2000人以上,上市公司,海淀区,微信头条-资深算法研究员,3-5年,硕士,20k-40k,与牛人为伍，海量优质数据中探索技术新高度
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,资深算法工程师,3-5年,本科,20k-40k,"弹性工作,免费班车,免费晚餐,出行独角兽"
长城宽带网络服务有限公司深圳分公司,深圳市福客餐饮管理服务有限公司,2000人以上,上市公司,朝阳区,算法负责人（院长）,5-10年,硕士,90k-100k,"大公司,福利好"
北京质享科技有限公司,GSE Network,50-150人,A轮,海淀区,共识算法研发工程师,1-3年,硕士,25k-50k,"技术前沿,薪酬待遇好,团队给力,公司发展快"
北京声智科技有限公司,声智科技,150-500人,A轮,海淀区,信号处理算法工程师,1-3年,硕士,25k-50k,"人工智能,股票期权,五险一金,交通补助"
广州小狗机器人技术有限公司北京分公司,小狗机器人,150-500人,不需要融资,朝阳区,调度算法工程师,1-3年,硕士,10k-20k,"五险一金,周六双休,弹性上班"
拉扎斯网络科技（上海）有限公司,饿了么,2000人以上,D轮及以上,海淀区,资深算法工程师,5-10年,本科,30k-40k,"阿里平台,O2O核心,快速成长,氛围自由"
小糖互联（北京）网络科技有限公司,糖豆,50-150人,B轮,海淀区,高级算法工程师,3-5年,本科,30k-60k,"蓝海领域,追求极致,六险一金,弹性工作"
北京陌陌科技有限公司,陌陌,500-2000人,上市公司,朝阳区,算法研发工程师（商业化）（19届）,不限,本科,12k-24k,"每日下午茶,舒适的环境,可爱的伙伴"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,算法工程师（中高级）,1-3年,本科,20k-40k,"平台大,弹性工作,成长快,福利好"
北京武明群达商贸有限公司,北京武明群达商贸有限公司,150-500人,B轮,通州区,算法研发工程师,1-3年,本科,30k-60k,"团队氛围好,前景广阔"
广联达科技股份有限公司,广联达科技,500-2000人,上市公司,海淀区,几何算法研发工程师,3-5年,本科,21k-35k,"五险一金,带薪年假"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,高级算法工程师,3-5年,本科,25k-50k,六险一金，弹性工作，免费三餐，租房补贴
北京卡路里科技有限公司,Keep,500-2000人,D轮及以上,东城区,算法专家 (MJ000020),3-5年,硕士,40k-70k,"团队氛围好,福利待遇好,成长空间大"
北京航天宏图信息技术股份有限公司,北京航天宏图,500-2000人,D轮及以上,海淀区,算法工程师（北斗/GNSS）,不限,硕士,10k-20k,"五险一金,季度评优,餐补,项目奖金"
速感科技（北京）有限公司,速感科技,50-150人,B轮,海淀区,VSLAM算法工程师,不限,本科,15k-25k,"免费午晚饭,技术大牛,弹性工作,年底多薪"
北京盈迪曼德科技有限公司,INDEMIND,15-50人,不需要融资,朝阳区,惯性算法工程师,1-3年,本科,13k-20k,"技术领先,大牛指导,弹性工作,气氛舒适"
大鱼快乐有限公司,阿里文娱,2000人以上,上市公司,朝阳区,优酷-算法专家-AI方向（北京、上海）,3-5年,本科,16k-32k,"平台大,机会多,大牛多,培训机会"
北京增强智能科技有限公司,增强智能,15-50人,A轮,昌平区,AI算法工程师,1-3年,本科,18k-36k,"高收入,提升快,机会多"
上海七牛信息技术有限公司,七牛云,500-2000人,D轮及以上,朝阳区,算法研发工程师,不限,本科,15k-30k,六险一金 免费健身 绩效奖金 弹性工作
北京图森智途科技有限公司,图森未来,150-500人,C轮,朝阳区,车辆控制算法工程师,应届毕业生,本科,15k-30k,"行业前沿,大牛云集,发展空间大,薪酬福利好"
马上消费金融股份有限公司,马上金融,2000人以上,不需要融资,朝阳区,技术类—算法工程师,应届毕业生,硕士,15k-25k,算法大牛导师制、年底双薪
北京中交兴路信息科技有限公司,中交兴路,500-2000人,未融资,海淀区,高级软件工程师(算法方向),3-5年,本科,25k-35k,福利好
北京美摄网络科技有限公司,美摄,15-50人,A轮,海淀区,算法工程师 （ AI ）,3-5年,硕士,25k-50k,"带薪年假,年度体检,年终奖金,大牛指导"
北京开拓天际科技有限公司,开拓天际,50-150人,A轮,海淀区,AI算法工程师,1-3年,本科,15k-30k,"五险一金,人工智能,绩效奖金,餐费补助"
生命奇点（北京）科技有限公司,生命奇点,50-150人,A轮,海淀区,人工智能算法工程师,3-5年,本科,30k-60k,"高端团队,投资风口,快速上升,资金充足"
北京周同科技有限公司,周同科技,50-150人,A轮,朝阳区,算法工程师（AI智能）,1-3年,硕士,20k-40k,"五险一金,全额缴纳,补充医疗,午餐补助"
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,三维人脸算法工程师,1-3年,硕士,30k-50k,"弹性工作,股票期权,精英团队,千万级用户"
佳能医疗系统（中国）有限公司,佳能医疗,500-2000人,上市公司,朝阳区,算法高级工程师,3-5年,硕士,20k-30k,"全球研发,全面薪酬,驱动创新,补充医疗"
北京水滴成海科技有限公司,北京水滴成海科技有限公司,少于15人,天使轮,朝阳区,算法工程师(实习),应届毕业生,本科,3k-6k,股票期权 扁平管理 岗位晋升
灵动科技（北京）有限公司,灵动科技,50-150人,A轮,海淀区,调度算法工程师,1-3年,本科,20k-40k,"机器人公司,弹性工作,团队年轻,智能硬件"
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,AI算法专家,3-5年,硕士,30k-50k,"技术驱动,发展空间大"
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,SLAM/VIO/三维重建算法研究员,3-5年,本科,25k-50k,"大牛云集,成长快,大平台"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,影像算法工程师,3-5年,本科,20k-40k,大平台
北京海马轻帆娱乐科技有限公司,泛娱乐精品内容孵化公司,15-50人,天使轮,朝阳区,高级算法工程师,1-3年,本科,15k-25k,"老板好,美女多"
上海觉非网络科技有限公司,觉非科技,15-50人,A轮,朝阳区,激光点云（LiDAR）算法工程师,不限,本科,20k-40k,"发展前景好,技术大牛,优质团队,福利待遇高"
北京图森智途科技有限公司,图森未来,150-500人,C轮,朝阳区,感知算法实习生,应届毕业生,本科,10k-15k,"行业前沿,大牛云集,发展空间大,薪酬福利好"
深动科技（北京）有限公司,DeepMotion深动科技,15-50人,A轮,海淀区,SLAM/VIO/SFM 算法工程师,不限,本科,20k-40k,"六险一金,实习机会,弹性工作,学术氛围浓"
一点网聚科技有限公司,一点资讯,500-2000人,D轮及以上,朝阳区,2019校招--图片算法工程师,应届毕业生,硕士,10k-15k,弹性工作
北京和信康科技有限公司,和信康,50-150人,B轮,朝阳区,资深AI算法工程师,不限,硕士,25k-50k,"前沿项目,发展空间大,技术大牛,领导好"
兆百特（北京）信息技术有限公司,兆百特,15-50人,天使轮,朝阳区,算法研发工程师,1-3年,本科,15k-30k,"免费零食,六险一金,定期团建"
支付宝(杭州)信息技术有限公司,蚂蚁金服集团,2000人以上,B轮,朝阳区,高级算法工程师/架构师-蚂蚁金服-北京/上海/杭州,3-5年,本科,25k-50k,"顶尖部门,核心科技,大牛云集,期权奖励"
北京庖丁科技有限公司,庖丁科技,50-150人,A轮,朝阳区,AI算法工程师 （实习生）,不限,本科,10k-15k,"自助午餐,弹性工作,电影票报销,节日福利"
北京一览群智数据科技有限责任公司,一览群智,15-50人,天使轮,海淀区,中高级算法工程师,3-5年,硕士,20k-40k,"十三薪,年终奖,水果零食,季度出游"
北京轩宇空间科技有限公司,轩宇空间科技有限公司,150-500人,不需要融资,海淀区,算法工程师（防务装备事业部）,3-5年,本科,10k-20k,算法
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,广告算法工程师,3-5年,本科,50k-70k,"七险一金,包三餐,年终奖,BAT大牛"
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,Y-Lab 算法实习生,不限,不限,3k-5k,平台大
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,算法部门总监（部门负责人）,5-10年,本科,70k-90k,"发展空间,核心业务,薪资福利佳,团队一流"
炫一下（北京）科技有限公司,一下科技,500-2000人,D轮及以上,朝阳区,推荐算法,1-3年,本科,25k-45k,行业top 发展空间
北京善义善美科技有限公司,人人车,2000人以上,D轮及以上,朝阳区,算法科学家,3-5年,硕士,30k-50k,团队氛围好；技术牛
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,用户画像算法工程师,3-5年,本科,25k-40k,"在线教育,美国上市"
精硕科技（北京）股份有限公司,AdMaster,500-2000人,不需要融资,海淀区,算法工程师（北京校招）,应届毕业生,本科,15k-30k,"扁平管理,行业领先,技术领先,氛围轻松"
腾讯科技(深圳)有限公司,腾讯,2000人以上,上市公司,海淀区,CSIG16-基于视觉/Lidar的定位算法工程师,3-5年,硕士,18k-36k,"大平台,大空间"
悠易互通（北京）广告有限公司,悠易,150-500人,C轮,朝阳区,算法工程师 校招职位 2019应届生,1年以下,本科,10k-18k,"花样福利,畅饮咖啡,全员期权,海外年会"
行吟信息科技（上海）有限公司,小红书,500-2000人,D轮及以上,朝阳区,高级算法工程师,3-5年,本科,30k-50k,"年底多薪,六险一金,平台广阔,发展空间大"
多抓鱼（北京）科技有限公司,多抓鱼,15-50人,B轮,朝阳区,算法负责人,3-5年,本科,20k-40k,"技术氛围好,团队扁平化,办公环境好,自由包容"
北京比特大陆科技有限公司,比特大陆,150-500人,不需要融资,海淀区,算法工程师—北京,应届毕业生,不限,10k-20k,"扁平式管理,节日福利,弹性工作,成长空间大"
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,高级算法开发经理,3-5年,大专,50k-80k,"发展空间,16薪"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,视频算法工程师,3-5年,本科,20k-40k,六险一金，弹性工作，免费三餐，租房补贴
北京因果树网络科技有限公司,InnoTREE,50-150人,B轮,海淀区,搜索算法工程师,不限,本科,20k-30k,技能提升
叮当快药科技集团有限公司,叮当快药,500-2000人,B轮,东城区,算法工程师实习生,不限,本科,6k-8k,"绩效奖金,餐补,节日福利,周末双休"
炫一下（北京）科技有限公司,一下科技,500-2000人,D轮及以上,朝阳区,搜索算法工程师,1-3年,本科,20k-40k,发展空间 行业top
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,广告算法工程师,1-3年,本科,25k-50k,六险一金，免费三餐，租房补贴
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,语音唤醒／关键词检测算法工程师,3-5年,硕士,30k-50k,"弹性工作,股票期权,精英团队,千万级用户"
新浪网技术（中国）有限公司,新浪网,2000人以上,上市公司,海淀区,算法分析师,3-5年,本科,15k-30k,大平台，免费体检，六险一金
支付宝(杭州)信息技术有限公司,蚂蚁金服集团,2000人以上,B轮,朝阳区,高级算法研发工程师/专家,3-5年,本科,25k-50k,发展前景 阿里系
广州笨笨网络科技有限公司,广州笨笨,15-50人,未融资,朝阳区,姿态估算算法负责人,5-10年,硕士,30k-40k,"六险一金,年底双薪,周末双休,员工旅游"
中国科学院软件研究所,中国科学院软件研究所,150-500人,未融资,海淀区,算法工程师（实习生）,应届毕业生,硕士,3k-6k,"可能有京户,同事学历高,待遇不低,离地铁近"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,话题项目策略&amp;算法研发工程师-DI,3-5年,本科,25k-50k,"平台大,发展快,福利好,氛围佳"
悠易互通（北京）广告有限公司,悠易,150-500人,C轮,朝阳区,搜索算法,不限,本科,14k-24k,花样福利、畅饮咖啡、全员期权、国外年会
北京智融时代信息技术有限公司,智融集团,150-500人,C轮,海淀区,资深算法工程师,5-10年,本科,35k-50k,信任与授权; AI+金融；优秀团队
北京比特大陆科技有限公司,比特大陆,150-500人,不需要融资,海淀区,AI算法工程师—北京,应届毕业生,不限,10k-20k,"扁平式管理,节日福利,弹性工作,成长空间大"
北京周同科技有限公司,周同科技,50-150人,A轮,朝阳区,算法实习生（AI智能）,1年以下,硕士,5k-10k,"近邻地铁,办公环境优,扁平管理,氛围佳"
北京零零无限科技有限公司,零零无限,50-150人,A轮,朝阳区,人工智能算法工程师,1-3年,本科,20k-40k,"优秀团队,发展空间大,无人机"
